Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
2g Enterprises,2g Enterprises,,,"$50,270.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/68261
"2KR SYSTEMS, LLC","2KR SYSTEMS, LLC",03/01/2022,02/28/2023,"$256,000.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2288543
2LRESEARCH,2LRESEARCH,02/13/2008,08/13/2009,"$100,000.00",Phase I,SBIR,2007.3,https://legacy.www.sbir.gov/sbirsearch/detail/68502
2LRESEARCH,2LRESEARCH,,,"$100,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/68500
2LRESEARCH,2LRESEARCH,06/13/2005,12/14/2006,"$749,999.00",Phase II,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68491
2LRESEARCH,2LRESEARCH,02/07/2005,08/06/2005,"$100,000.00",Phase I,SBIR,2004.4,https://legacy.www.sbir.gov/sbirsearch/detail/68495
2LRESEARCH,2LRESEARCH,02/23/2005,02/23/2006,"$100,000.00",Phase I,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/68497
2LRESEARCH,2LRESEARCH,05/25/2004,11/25/2004,"$100,000.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68489
2LRESEARCH,2LRESEARCH,05/25/2004,11/25/2004,"$100,000.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/68493
2MORROW INC,2MORROW INC,09/19/2022,08/31/2024,"$1,680,572.00",Phase II,SBIR,NS20-010,https://legacy.www.sbir.gov/sbirsearch/detail/2340327
2MORROW INC,2MORROW INC,05/01/2021,10/31/2021,"$251,986.00",Phase I,SBIR,NS20-010,https://legacy.www.sbir.gov/sbirsearch/detail/2188969
"3 C CATTLE FEEDERS, INC.","3 C CATTLE FEEDERS, INC.",,,"$349,422.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/68731
"3 C CATTLE FEEDERS, INC.","3 C CATTLE FEEDERS, INC.",,,"$79,747.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/68729
"3 DEGREES OF SEPARATION, INC","3 DEGREES OF SEPARATION, INC",07/31/2013,05/12/2014,"$149,927.00",Phase I,SBIR,2013.1,https://legacy.www.sbir.gov/sbirsearch/detail/419235
3 ROCKS ENGINEERING LLC,3 ROCKS ENGINEERING LLC,04/21/2023,02/29/2024,"$122,402.00",Phase I,SBIR,USDA-NIFA-SBIR-009301,https://legacy.www.sbir.gov/sbirsearch/detail/2487807
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",05/18/2012,,"$149,995.00",Phase I,SBIR,2011.3,https://legacy.www.sbir.gov/sbirsearch/detail/393795
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",06/05/2012,,"$100,000.00",Phase I,SBIR,2012.1,https://legacy.www.sbir.gov/sbirsearch/detail/395351
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",04/11/2011,,"$79,987.00",Phase I,SBIR,2011.1,https://legacy.www.sbir.gov/sbirsearch/detail/382521
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",02/14/2011,,"$299,988.00",Phase II,SBIR,2008.1,https://legacy.www.sbir.gov/sbirsearch/detail/384743
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",03/04/2010,12/03/2010,"$99,994.00",Phase I,SBIR,2009.3,https://legacy.www.sbir.gov/sbirsearch/detail/855
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",04/27/2010,04/26/2012,"$749,988.00",Phase II,SBIR,2008.3,https://legacy.www.sbir.gov/sbirsearch/detail/857
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",02/09/2009,05/08/2010,"$99,978.00",Phase I,SBIR,2008.3,https://legacy.www.sbir.gov/sbirsearch/detail/68999
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",06/12/2008,04/22/2009,"$99,969.00",Phase I,SBIR,2008.1,https://legacy.www.sbir.gov/sbirsearch/detail/68997
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",04/03/2007,04/03/2008,"$99,993.00",Phase I,SBIR,2006.3,https://legacy.www.sbir.gov/sbirsearch/detail/68991
"3 Sigma Research, Inc.","3 Sigma Research, Inc.",05/08/2007,08/08/2009,"$749,997.00",Phase II,SBIR,2006.1,https://legacy.www.sbir.gov/sbirsearch/detail/68993
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,08/01/2023,07/31/2024,"$275,722.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2507259
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,05/01/2023,04/30/2025,"$943,672.00",Phase II,SBIR,PA20-272,https://legacy.www.sbir.gov/sbirsearch/detail/2513329
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,02/10/2022,01/31/2024,"$493,142.00",Phase I,SBIR,PA20-262,https://legacy.www.sbir.gov/sbirsearch/detail/2336829
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/01/2021,08/31/2022,"$259,291.00",Phase I,SBIR,PA20-262,https://legacy.www.sbir.gov/sbirsearch/detail/2191265
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/30/2020,09/29/2021,"$243,500.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/1908603
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/01/2019,08/31/2020,"$229,982.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1689663
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,05/10/2018,01/09/2019,"$199,997.00",Phase I,SBIR,99190018R0006,https://legacy.www.sbir.gov/sbirsearch/detail/1553145
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,12/01/2017,05/31/2019,"$209,696.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1565367
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/20/2018,07/31/2021,"$1,378,391.00",Phase II,SBIR,PAR17-034,https://legacy.www.sbir.gov/sbirsearch/detail/1569585
3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,3-C INSTITUTE FOR SOCIAL DEVELOPMENT INC,09/01/2018,08/31/2020,"$1,416,154.00",Phase II,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1571489
"3+2 PHARMA, LLC","3+2 PHARMA, LLC",03/05/2022,02/28/2023,"$334,008.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2337863
"360FRESH, INC.","360FRESH, INC.",,,"$1,042,401.00",Phase II,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/389441
"360FRESH, INC.","360FRESH, INC.",,,"$100,000.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/106412
361 INTERACTIVE LLC,361 INTERACTIVE LLC,09/29/2023,09/28/2025,"$1,799,973.00",Phase II,SBIR,23.1,https://legacy.www.sbir.gov/sbirsearch/detail/2561701
361 INTERACTIVE LLC,361 INTERACTIVE LLC,07/17/2023,04/16/2024,"$149,938.00",Phase I,STTR,22.B,https://legacy.www.sbir.gov/sbirsearch/detail/2564523
361 INTERACTIVE LLC,361 INTERACTIVE LLC,08/22/2019,06/08/2020,"$99,954.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1845241
361 INTERACTIVE LLC,361 INTERACTIVE LLC,03/05/2019,09/04/2021,"$982,295.00",Phase II,SBIR,17.2,https://legacy.www.sbir.gov/sbirsearch/detail/1850683
361 INTERACTIVE LLC,361 INTERACTIVE LLC,01/07/2019,01/07/2021,"$50,000.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1852575
361 INTERACTIVE LLC,361 INTERACTIVE LLC,05/17/2019,05/17/2021,"$949,991.00",Phase II,SBIR,10.3,https://legacy.www.sbir.gov/sbirsearch/detail/1861181
361 INTERACTIVE LLC,361 INTERACTIVE LLC,10/10/2017,01/17/2018,"$224,820.00",Phase I,SBIR,2017.2,https://legacy.www.sbir.gov/sbirsearch/detail/1473529
361 INTERACTIVE LLC,361 INTERACTIVE LLC,10/23/2015,01/23/2018,"$749,870.00",Phase II,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/1534541
361 INTERACTIVE LLC,361 INTERACTIVE LLC,07/08/2014,03/16/2015,"$149,948.00",Phase I,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/688611
361 INTERACTIVE LLC,361 INTERACTIVE LLC,05/07/2012,,"$149,931.00",Phase I,SBIR,2011.3,https://legacy.www.sbir.gov/sbirsearch/detail/393703
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,08/30/2022,08/31/2024,"$650,000.00",Phase II,SBIR,USDA-NIFA-SBIR-008801,https://legacy.www.sbir.gov/sbirsearch/detail/2271571
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,03/08/2021,02/28/2022,"$100,000.00",Phase I,SBIR,USDA-NIFA-SBIR-007737,https://legacy.www.sbir.gov/sbirsearch/detail/2196281
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,09/01/2017,08/31/2019,"$600,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1407653
3BAR BIOLOGICS INC.,3BAR BIOLOGICS INC.,08/15/2016,04/14/2017,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1203769
3c Semiconductors,3c Semiconductors,,,"$951,141.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/69621
3c Semiconductors,3c Semiconductors,,,"$71,388.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/69623
3D AERIAL SOLUTIONS LLC,3D AERIAL SOLUTIONS LLC,03/06/2019,03/06/2021,"$648,876.00",Phase II,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1899919
3D AERIAL SOLUTIONS LLC,3D AERIAL SOLUTIONS LLC,07/27/2018,09/27/2018,"$50,000.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1947499
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/10/2023,07/09/2024,"$250,000.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476433
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/10/2023,07/09/2024,"$200,000.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476445
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,10/01/2022,07/31/2025,"$800,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2346223
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,06/28/2021,06/27/2022,"$200,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/2159127
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,08/27/2020,03/01/2021,"$124,994.00",Phase I,SBIR,SBIR_20_P1,https://legacy.www.sbir.gov/sbirsearch/detail/1882127
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,07/02/2018,04/01/2019,"$150,000.00",Phase I,SBIR,DE-FOA-0001771,https://legacy.www.sbir.gov/sbirsearch/detail/1524137
3D ARRAY TECHNOLOGY LLC,3D ARRAY TECHNOLOGY LLC,09/01/2015,02/29/2016,"$100,000.00",Phase I,SBIR,SOL-NC-14-00014,https://legacy.www.sbir.gov/sbirsearch/detail/882457
"3D BIOMATRIX, INC.","3D BIOMATRIX, INC.",,,"$199,134.00",Phase I,STTR,PA11-097,https://legacy.www.sbir.gov/sbirsearch/detail/391012
3D CONSTRUCTION CO.,3D CONSTRUCTION CO.,,,"$69,968.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/69931
"3D Control Systems, Inc.","3D Control Systems, Inc.",03/09/2020,06/09/2020,"$49,989.00",Phase I,SBIR,X20.1,https://legacy.www.sbir.gov/sbirsearch/detail/1941887
3D EDUCATIONAL SERVICES INC,3D EDUCATIONAL SERVICES INC,11/02/2021,02/05/2022,"$49,021.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2216217
3D FORTIFY INC,3D FORTIFY INC,07/17/2023,01/16/2024,"$139,220.00",Phase I,SBIR,23.1,https://legacy.www.sbir.gov/sbirsearch/detail/2567243
3D FORTIFY INC,3D FORTIFY INC,12/15/2020,11/30/2022,"$996,150.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2081497
3D FORTIFY INC,3D FORTIFY INC,02/01/2019,01/31/2020,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1584545
"3D Imaging Drug Design and Development, LLC","3D Imaging Drug Design and Development, LLC",,,"$103,870.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/70249
"3D Imaging Drug Design and Development, LLC","3D Imaging Drug Design and Development, LLC",,,"$121,290.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70247
3d Informatics,3d Informatics,,,"$49,646.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70331
3D Microfluidics LLC,3D Microfluidics LLC,05/15/2020,12/31/2020,"$224,606.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1705661
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",06/01/2022,05/31/2024,"$1,730,722.00",Phase II,SBIR,PAR20-244,https://legacy.www.sbir.gov/sbirsearch/detail/2338489
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",04/07/2021,10/06/2022,"$224,869.00",Phase I,SBIR,PAR20-244,https://legacy.www.sbir.gov/sbirsearch/detail/2187101
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$200,542.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/678382
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$704,319.00",Phase II,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/70735
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$149,917.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/70739
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$99,738.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70733
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$189,506.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70737
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,$0.00,Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70729
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$208,331.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70731
"3D Molecular Designs, LLC","3D Molecular Designs, LLC",,,"$143,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/70727
3D PIPELINE SIMULATION CORP.,3D PIPELINE SIMULATION CORP.,03/18/2005,12/18/2005,"$99,714.00",Phase I,SBIR,2005.1,https://legacy.www.sbir.gov/sbirsearch/detail/71155
3D RESEARCH CORP.,3D RESEARCH CORP.,12/15/2005,06/12/2006,"$68,881.00",Phase I,SBIR,2005.2,https://legacy.www.sbir.gov/sbirsearch/detail/71219
3D RESEARCH CORP.,3D RESEARCH CORP.,02/10/2005,08/09/2005,"$99,867.00",Phase I,SBIR,2004.4,https://legacy.www.sbir.gov/sbirsearch/detail/71221
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$70,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71412
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$599,982.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71414
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$99,975.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71424
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$99,500.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71410
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$299,992.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71416
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$59,839.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71408
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$74,967.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71418
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$74,935.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71420
3D TECHNOLOGY LABORATORIES,3D TECHNOLOGY LABORATORIES,,,"$74,527.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/71422
3D-SENSIR INC,3D-SENSIR INC,07/27/2023,02/02/2024,"$149,229.00",Phase I,SBIR,SBIR_23_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2538609
3D-SENSIR INC,3D-SENSIR INC,08/27/2020,03/01/2021,"$124,536.00",Phase I,SBIR,SBIR_20_P1,https://legacy.www.sbir.gov/sbirsearch/detail/1882555
"3DEGREES, LLC","3DEGREES, LLC",02/07/2023,11/07/2024,"$1,249,992.00",Phase II,SBIR,X23.4,https://legacy.www.sbir.gov/sbirsearch/detail/2561625
"3Derm Systems, Inc.","3Derm Systems, Inc.",02/01/2019,07/31/2019,"$225,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/1585313
"3Derm Systems, Inc.","3Derm Systems, Inc.",11/05/2018,06/04/2019,"$150,000.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1843031
"3Derm Systems, Inc.","3Derm Systems, Inc.",07/01/2013,06/30/2014,"$150,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/683550
3dh Corporation,3dh Corporation,,,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/72395
3DI (FORMERLY EARTH INFO SYS. CORP),3DI (FORMERLY EARTH INFO SYS. CORP),,,"$70,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/72596
3DP Security Inc,3DP Security Inc,09/15/2017,08/30/2018,"$65,290.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1332061
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",06/23/2008,04/24/2009,"$70,000.00",Phase I,STTR,2008.A,https://legacy.www.sbir.gov/sbirsearch/detail/73849
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",12/27/2007,07/10/2008,"$69,977.00",Phase I,SBIR,2007.2,https://legacy.www.sbir.gov/sbirsearch/detail/73842
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",03/08/2007,02/02/2010,"$1,099,180.00",Phase II,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/73844
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",11/20/2006,05/20/2008,"$715,518.00",Phase II,SBIR,2005.1,https://legacy.www.sbir.gov/sbirsearch/detail/73846
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",02/21/2006,08/20/2006,"$69,877.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/73834
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",02/07/2006,08/06/2006,"$69,778.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/73836
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",02/08/2006,08/07/2006,"$70,000.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/73838
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",02/09/2006,05/04/2007,"$99,523.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/73840
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",03/10/2005,03/09/2007,"$749,848.00",Phase II,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/73813
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",03/29/2005,08/04/2009,"$989,403.00",Phase II,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/73817
"3FATES-XRAY, INC.","3FATES-XRAY, INC.",09/01/2023,08/31/2024,"$274,996.00",Phase I,SBIR,NSF 23-515,https://legacy.www.sbir.gov/sbirsearch/detail/2481945
3Gear Systems,3Gear Systems,07/01/2012,12/31/2012,"$149,735.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/392059
"3PrimeDx, Inc","3PrimeDx, Inc",,,"$269,803.00",Phase I,STTR,PA10-118,https://legacy.www.sbir.gov/sbirsearch/detail/391215
PZA INNOVATION LLC,PZA INNOVATION LLC,01/01/2022,10/31/2023,"$250,509.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2288789
"SpringGem Weather Information, LLC","SpringGem Weather Information, LLC",02/01/2020,01/31/2021,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1704901
"Drakeford, Scott, & Associates, LLC","Drakeford, Scott, & Associates, LLC",08/01/2021,07/31/2022,"$255,998.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2080179
"Drakeford, Scott, & Associates, LLC","Drakeford, Scott, & Associates, LLC",07/01/2018,06/30/2019,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1522145
Af Sammer Corp.,Af Sammer Corp.,,,"$68,312.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/80902
Af Sammer Corp.,Af Sammer Corp.,,,"$545,870.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/80896
Af Sammer Corp.,Af Sammer Corp.,,,"$66,923.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/80900
Af Sammer Corp.,Af Sammer Corp.,,,"$362,497.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/80894
Af Sammer Corp.,Af Sammer Corp.,,,"$49,948.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/80898
Af Sammer Corp.,Af Sammer Corp.,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/80904
Af Sammer Corp.,Af Sammer Corp.,,,"$48,339.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/80906
Deborah Samson,Deborah Samson,01/15/2023,12/31/2023,"$256,000.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2444867
Gossamer Space Systems LLC,Gossamer Space Systems LLC,07/25/2022,08/25/2023,"$149,999.00",Phase I,STTR,STTR_22_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2275985
Metal Samples Company,Metal Samples Company,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/231178
PRISAM LLC,PRISAM LLC,05/05/2023,08/04/2023,"$74,999.00",Phase I,STTR,X23.D,https://legacy.www.sbir.gov/sbirsearch/detail/2565333
PRISAM LLC,PRISAM LLC,07/01/2021,03/31/2022,"$256,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2083241
"Resampling Stats, Inc.","Resampling Stats, Inc.",,,"$44,366.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/291764
Sam Gilman Associates,Sam Gilman Associates,,,"$498,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/296460
Sam Gilman Associates,Sam Gilman Associates,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/296462
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,"$1,497,270.00",Phase II,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/296580
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,"$1,347,900.00",Phase II,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/296582
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,"$690,802.00",Phase II,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/296578
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,"$177,576.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/296610
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",04/01/2005,04/01/2007,"$749,938.00",Phase II,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/296574
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,$0.00,Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/296588
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,"$995,535.00",Phase II,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/296590
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,"$265,804.00",Phase I,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/296592
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,"$478,891.00",Phase I,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/296608
"SAM TECHNOLOGY, INC.","SAM TECHNOLOGY, INC.",,,"$749,971.00",Phase II,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/296546
"Sama Learning, Inc.","Sama Learning, Inc.",01/01/2019,12/31/2019,"$224,938.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1585171
